KLVR Charger Detection Monitor - Started 2025-08-18 11:00:27
Monitoring: https://veterans-developed-mold-tours.trycloudflare.com
============================================================

#  1 11:00:27 | [AA TEST] Total: 42 | Correct AA: 42 | Misdetected as AAA:  0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
#244 11:03:39 | ❌ Connection failed
#245 11:03:39 | ❌ Connection failed
#246 11:03:40 | ❌ Connection failed
#247 11:03:41 | ❌ Connection failed
#248 11:03:41 | ❌ Connection failed
#249 11:03:42 | ❌ Connection failed
#250 11:03:43 | ❌ Connection failed
#251 11:03:43 | ❌ Connection failed
#252 11:03:44 | ❌ Connection failed
#253 11:03:45 | ❌ Connection failed
#254 11:03:45 | ❌ Connection failed
#255 11:03:46 | ❌ Connection failed
#256 11:03:47 | ❌ Connection failed
#257 11:03:47 | ❌ Connection failed
#258 11:03:48 | ❌ Connection failed
#259 11:03:49 | ❌ Connection failed
#260 11:03:49 | ❌ Connection failed
#261 11:03:50 | ❌ Connection failed
#262 11:03:51 | ❌ Connection failed
#263 11:03:51 | ❌ Connection failed
#264 11:03:52 | ❌ Connection failed
#265 11:03:53 | ❌ Connection failed
#266 11:03:54 | ❌ Connection failed
#267 11:03:54 | ❌ Connection failed
#268 11:03:55 | ❌ Connection failed
#269 11:03:56 | ❌ Connection failed
#270 11:03:56 | ❌ Connection failed
#271 11:03:57 | ❌ Connection failed
#272 11:03:58 | ❌ Connection failed
#273 11:03:58 | ❌ Connection failed
#274 11:03:59 | ❌ Connection failed
#275 11:04:00 | ❌ Connection failed
#276 11:04:00 | ❌ Connection failed
#277 11:04:01 | ❌ Connection failed
#278 11:04:02 | ❌ Connection failed
#279 11:04:02 | ❌ Connection failed
#280 11:04:03 | ❌ Connection failed
#281 11:04:04 | ❌ Connection failed
#282 11:04:04 | ❌ Connection failed
#283 11:04:05 | ❌ Connection failed
#284 11:04:06 | ❌ Connection failed
#285 11:04:06 | ❌ Connection failed
#286 11:04:07 | ❌ Connection failed
#287 11:04:08 | ❌ Connection failed
#288 11:04:08 | ❌ Connection failed
#289 11:04:09 | ❌ Connection failed
#290 11:04:10 | ❌ Connection failed
#291 11:04:10 | ❌ Connection failed
#292 11:04:11 | ❌ Connection failed
#293 11:04:12 | ❌ Connection failed
#294 11:04:12 | ❌ Connection failed
#295 11:04:13 | ❌ Connection failed
#296 11:04:14 | ❌ Connection failed
#297 11:04:14 | ❌ Connection failed
#298 11:04:15 | ❌ Connection failed
#299 11:04:16 | ❌ Connection failed
#300 11:04:16 | ❌ Connection failed
#301 11:04:17 | ❌ Connection failed
#302 11:04:18 | ❌ Connection failed
#303 11:04:18 | ❌ Connection failed
#304 11:04:19 | ❌ Connection failed
#305 11:04:20 | ❌ Connection failed
#306 11:04:20 | ❌ Connection failed
#307 11:04:21 | ❌ Connection failed
#308 11:04:22 | ❌ Connection failed
