KLVR Charger Detection Monitor - Started 2025-08-26 12:43:57
Monitoring: http://10.110.73.155:8000
============================================================

#  1 12:43:57 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1540mV | Δ=   8mV
#478 12:48:23 | [AA TEST] Total:  6 | Correct AA:  6 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#479 12:48:24 | [AA TEST] Total:  6 | Correct AA:  6 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#480 12:48:24 | [AA TEST] Total:  6 | Correct AA:  6 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#481 12:48:25 | [AA TEST] Total:  6 | Correct AA:  6 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1562mV | Δ=   0mV
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1572mV | AAA_OFF=1552mV | Δ=  20mV
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1632mV | Δ= -38mV
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1558mV | Δ=   8mV
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1528mV | Δ=  20mV
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1588mV | Δ= -48mV
#482 12:48:25 | [AA TEST] Total:  6 | Correct AA:  6 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#483 12:48:26 | [AA TEST] Total:  6 | Correct AA:  6 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#484 12:48:26 | [AA TEST] Total:  6 | Correct AA:  6 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#485 12:48:27 | [AA TEST] Total:  6 | Correct AA:  6 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#486 12:48:28 | [AA TEST] Total:  6 | Correct AA:  6 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#487 12:48:28 | [AA TEST] Total:  6 | Correct AA:  6 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#488 12:48:29 | [AA TEST] Total:  6 | Correct AA:  6 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#489 12:48:29 | [AA TEST] Total:  6 | Correct AA:  6 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#490 12:48:30 | [AA TEST] Total:  9 | Correct AA:  9 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    📥 BATTERY COUNT: 6 → 9
#491 12:48:30 | [AA TEST] Total:  9 | Correct AA:  9 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1576mV | Δ= -16mV
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1578mV | Δ= -30mV
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1496mV | AAA_OFF=1488mV | Δ=   8mV
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1572mV | Δ= -10mV
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1638mV | Δ= -44mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1560mV | Δ=   6mV
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1560mV | Δ=   0mV
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1566mV | Δ=  -6mV
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1588mV | Δ= -48mV
#492 12:48:31 | [AA TEST] Total:  9 | Correct AA:  9 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#493 12:48:31 | [AA TEST] Total:  9 | Correct AA:  9 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#494 12:48:32 | [AA TEST] Total:  9 | Correct AA:  9 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#495 12:48:33 | [AA TEST] Total:  9 | Correct AA:  9 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#496 12:48:33 | [AA TEST] Total:  9 | Correct AA:  9 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#497 12:48:34 | [AA TEST] Total:  9 | Correct AA:  9 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#498 12:48:34 | [AA TEST] Total:  9 | Correct AA:  9 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#499 12:48:35 | [AA TEST] Total:  9 | Correct AA:  9 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#500 12:48:35 | [AA TEST] Total:  9 | Correct AA:  9 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#501 12:48:36 | [AA TEST] Total:  9 | Correct AA:  9 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1576mV | Δ= -16mV
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1578mV | Δ= -30mV
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1496mV | AAA_OFF=1488mV | Δ=   8mV
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1572mV | Δ= -10mV
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1638mV | Δ= -44mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1560mV | Δ=   6mV
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1560mV | Δ=   0mV
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1566mV | Δ=  -6mV
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1588mV | Δ= -48mV
#502 12:48:37 | [AA TEST] Total:  9 | Correct AA:  9 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#503 12:48:37 | [AA TEST] Total:  9 | Correct AA:  9 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#504 12:48:38 | [AA TEST] Total:  9 | Correct AA:  9 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#505 12:48:38 | [AA TEST] Total:  9 | Correct AA:  9 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#506 12:48:39 | [AA TEST] Total:  9 | Correct AA:  9 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#507 12:48:39 | [AA TEST] Total:  7 | Correct AA:  7 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    📥 BATTERY COUNT: 9 → 7
#508 12:48:40 | [AA TEST] Total:  4 | Correct AA:  4 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    📥 BATTERY COUNT: 7 → 4
#509 12:48:40 | [AA TEST] Total:  4 | Correct AA:  4 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#510 12:48:41 | [AA TEST] Total:  4 | Correct AA:  4 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#511 12:48:42 | [AA TEST] Total:  4 | Correct AA:  4 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1542mV | Δ=  26mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1510mV | Δ=  40mV
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1582mV | Δ= -16mV
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1566mV | Δ=  -6mV
#512 12:48:42 | [AA TEST] Total:  4 | Correct AA:  4 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#513 12:48:43 | [AA TEST] Total:  4 | Correct AA:  4 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#514 12:48:43 | [AA TEST] Total:  4 | Correct AA:  4 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#515 12:48:44 | [AA TEST] Total:  4 | Correct AA:  4 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#516 12:48:44 | [AA TEST] Total:  4 | Correct AA:  4 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#517 12:48:45 | [AA TEST] Total:  4 | Correct AA:  4 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#518 12:48:45 | [AA TEST] Total:  4 | Correct AA:  4 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#519 12:48:46 | [AA TEST] Total:  4 | Correct AA:  4 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#520 12:48:47 | [AA TEST] Total:  4 | Correct AA:  4 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#521 12:48:47 | [AA TEST] Total:  4 | Correct AA:  4 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1542mV | Δ=  26mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1510mV | Δ=  40mV
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1582mV | Δ= -16mV
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1566mV | Δ=  -6mV
#522 12:48:48 | [AA TEST] Total:  4 | Correct AA:  4 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#523 12:48:48 | [AA TEST] Total:  4 | Correct AA:  4 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#524 12:48:49 | [AA TEST] Total:  4 | Correct AA:  4 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#525 12:48:49 | [AA TEST] Total:  9 | Correct AA:  9 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    📥 BATTERY COUNT: 4 → 9
#526 12:48:50 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    📥 BATTERY COUNT: 9 → 48
#527 12:48:50 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#528 12:48:51 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#529 12:48:52 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#530 12:48:52 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#531 12:48:53 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1528mV | Δ=  34mV
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1546mV | Δ=   6mV
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1586mV | Δ= -26mV
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1552mV | Δ=   2mV
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1572mV | AAA_OFF=1574mV | Δ=  -2mV
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1558mV | Δ= -14mV
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1530mV | Δ=  40mV
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1488mV | AAA_OFF=1494mV | Δ=  -6mV
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1528mV | AAA_OFF=1514mV | Δ=  14mV
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1516mV | AAA_OFF=1486mV | Δ=  30mV
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1576mV | Δ= -12mV
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1600mV | AAA_OFF=1590mV | Δ=  10mV
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1630mV | Δ= -36mV
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1590mV | AAA_OFF=1588mV | Δ=   2mV
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1540mV | Δ=  16mV
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1480mV | AAA_OFF=1490mV | Δ= -10mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1510mV | Δ=  40mV
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1574mV | AAA_OFF=1550mV | Δ=  24mV
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1554mV | Δ=   2mV
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1528mV | Δ=  42mV
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1492mV | AAA_OFF=1476mV | Δ=  16mV
    ✅ SLOT 21: KLVR-AA  | AAA_ON=1572mV | AAA_OFF=1566mV | Δ=   6mV
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1572mV | AAA_OFF=1542mV | Δ=  30mV
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1574mV | AAA_OFF=1570mV | Δ=   4mV
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1582mV | Δ= -16mV
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1618mV | AAA_OFF=1652mV | Δ= -34mV
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1576mV | Δ= -10mV
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1590mV | AAA_OFF=1592mV | Δ=  -2mV
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1554mV | Δ=  -6mV
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1554mV | Δ=   2mV
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1562mV | Δ=   4mV
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1548mV | Δ=   6mV
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1494mV | AAA_OFF=1478mV | Δ=  16mV
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1524mV | Δ=  26mV
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1498mV | AAA_OFF=1484mV | Δ=  14mV
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1588mV | AAA_OFF=1552mV | Δ=  36mV
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1584mV | AAA_OFF=1564mV | Δ=  20mV
    ✅ SLOT 37: KLVR-AA  | AAA_ON=1532mV | AAA_OFF=1512mV | Δ=  20mV
    ✅ SLOT 38: KLVR-AA  | AAA_ON=1574mV | AAA_OFF=1576mV | Δ=  -2mV
    ✅ SLOT 39: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1568mV | Δ=   0mV
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1484mV | AAA_OFF=1468mV | Δ=  16mV
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1566mV | Δ=  -6mV
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1534mV | Δ=  14mV
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1586mV | AAA_OFF=1580mV | Δ=   6mV
    ✅ SLOT 44: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1570mV | Δ=  -2mV
    ✅ SLOT 45: KLVR-AA  | AAA_ON=1576mV | AAA_OFF=1558mV | Δ=  18mV
    ✅ SLOT 46: KLVR-AA  | AAA_ON=1496mV | AAA_OFF=1490mV | Δ=   6mV
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1520mV | AAA_OFF=1514mV | Δ=   6mV
#532 12:48:53 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#533 12:48:54 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#534 12:48:54 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#535 12:48:55 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#536 12:48:55 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#537 12:48:56 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#538 12:48:56 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#539 12:48:57 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#540 12:48:58 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#541 12:48:58 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1528mV | Δ=  34mV
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1546mV | Δ=   6mV
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1586mV | Δ= -26mV
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1552mV | Δ=   2mV
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1572mV | AAA_OFF=1574mV | Δ=  -2mV
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1558mV | Δ= -14mV
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1530mV | Δ=  40mV
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1488mV | AAA_OFF=1494mV | Δ=  -6mV
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1528mV | AAA_OFF=1514mV | Δ=  14mV
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1516mV | AAA_OFF=1486mV | Δ=  30mV
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1576mV | Δ= -12mV
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1600mV | AAA_OFF=1590mV | Δ=  10mV
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1630mV | Δ= -36mV
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1590mV | AAA_OFF=1588mV | Δ=   2mV
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1540mV | Δ=  16mV
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1480mV | AAA_OFF=1490mV | Δ= -10mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1510mV | Δ=  40mV
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1574mV | AAA_OFF=1550mV | Δ=  24mV
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1554mV | Δ=   2mV
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1528mV | Δ=  42mV
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1492mV | AAA_OFF=1476mV | Δ=  16mV
    ✅ SLOT 21: KLVR-AA  | AAA_ON=1572mV | AAA_OFF=1566mV | Δ=   6mV
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1572mV | AAA_OFF=1542mV | Δ=  30mV
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1574mV | AAA_OFF=1570mV | Δ=   4mV
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1582mV | Δ= -16mV
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1618mV | AAA_OFF=1652mV | Δ= -34mV
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1576mV | Δ= -10mV
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1590mV | AAA_OFF=1592mV | Δ=  -2mV
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1554mV | Δ=  -6mV
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1554mV | Δ=   2mV
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1562mV | Δ=   4mV
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1548mV | Δ=   6mV
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1494mV | AAA_OFF=1478mV | Δ=  16mV
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1524mV | Δ=  26mV
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1498mV | AAA_OFF=1484mV | Δ=  14mV
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1588mV | AAA_OFF=1552mV | Δ=  36mV
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1584mV | AAA_OFF=1564mV | Δ=  20mV
    ✅ SLOT 37: KLVR-AA  | AAA_ON=1532mV | AAA_OFF=1512mV | Δ=  20mV
    ✅ SLOT 38: KLVR-AA  | AAA_ON=1574mV | AAA_OFF=1576mV | Δ=  -2mV
    ✅ SLOT 39: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1568mV | Δ=   0mV
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1484mV | AAA_OFF=1468mV | Δ=  16mV
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1566mV | Δ=  -6mV
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1534mV | Δ=  14mV
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1586mV | AAA_OFF=1580mV | Δ=   6mV
    ✅ SLOT 44: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1570mV | Δ=  -2mV
    ✅ SLOT 45: KLVR-AA  | AAA_ON=1576mV | AAA_OFF=1558mV | Δ=  18mV
    ✅ SLOT 46: KLVR-AA  | AAA_ON=1496mV | AAA_OFF=1490mV | Δ=   6mV
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1520mV | AAA_OFF=1514mV | Δ=   6mV
#542 12:48:59 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#543 12:48:59 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#544 12:49:00 | [AA TEST] Total: 24 | Correct AA: 24 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    📥 BATTERY COUNT: 48 → 24
#545 12:49:00 | [AA TEST] Total: 24 | Correct AA: 24 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#546 12:49:01 | [AA TEST] Total: 24 | Correct AA: 24 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#547 12:49:01 | [AA TEST] Total: 24 | Correct AA: 24 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#548 12:49:02 | [AA TEST] Total: 24 | Correct AA: 24 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#549 12:49:03 | [AA TEST] Total: 24 | Correct AA: 24 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#550 12:49:03 | [AA TEST] Total: 24 | Correct AA: 24 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#551 12:49:04 | [AA TEST] Total: 24 | Correct AA: 24 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1528mV | Δ=  34mV
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1574mV | AAA_OFF=1570mV | Δ=   4mV
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1578mV | Δ= -10mV
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1576mV | AAA_OFF=1578mV | Δ=  -2mV
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1544mV | Δ=  26mV
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1592mV | AAA_OFF=1590mV | Δ=   2mV
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1554mV | Δ=  -6mV
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1534mV | Δ=  24mV
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1580mV | Δ= -14mV
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1546mV | Δ=   8mV
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1488mV | AAA_OFF=1510mV | Δ= -22mV
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1558mV | Δ=   2mV
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1490mV | AAA_OFF=1502mV | Δ= -12mV
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1588mV | AAA_OFF=1552mV | Δ=  36mV
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1564mV | Δ=  -2mV
    ✅ SLOT 37: KLVR-AA  | AAA_ON=1514mV | AAA_OFF=1512mV | Δ=   2mV
    ✅ SLOT 38: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1574mV | Δ= -14mV
    ✅ SLOT 39: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1570mV | Δ=  -6mV
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1472mV | AAA_OFF=1470mV | Δ=   2mV
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1558mV | Δ=   8mV
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1564mV | Δ=  -2mV
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1584mV | AAA_OFF=1634mV | Δ= -50mV
    ✅ SLOT 44: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1570mV | Δ=  -2mV
    ✅ SLOT 45: KLVR-AA  | AAA_ON=1578mV | AAA_OFF=1576mV | Δ=   2mV
#552 12:49:04 | [AA TEST] Total: 24 | Correct AA: 24 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#553 12:49:05 | [AA TEST] Total: 24 | Correct AA: 24 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#554 12:49:05 | [AA TEST] Total: 24 | Correct AA: 24 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#555 12:49:06 | [AA TEST] Total: 24 | Correct AA: 24 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#556 12:49:06 | [AA TEST] Total: 24 | Correct AA: 24 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#557 12:49:07 | [AA TEST] Total: 24 | Correct AA: 24 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#558 12:49:08 | [AA TEST] Total: 24 | Correct AA: 24 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#559 12:49:08 | [AA TEST] Total: 24 | Correct AA: 24 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#560 12:49:09 | [AA TEST] Total: 24 | Correct AA: 24 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
